avg_bits_per_edge,avg_edge_f1,avg_edges,avg_exact_reconstruction,avg_executable,avg_lossless_expand_match,avg_macro_token_share,avg_nodes,avg_original_tokens,avg_raw_edge_f1,avg_strict_exact_reconstruction,avg_structure_edge_f1,avg_tokens,avg_vocab_proxy,dataset,failed_graphs,graphs,mode,split,test_graphs,train_graphs,val_graphs
3.6585293296991166,1.0,24.5,1.0,1.0,1.0,0.0,22.86,28.92,0.5501157787571549,0.0,1.0,10.64,10.1,ZINC,0,50,entropy,val,,,
2.120667596747003,1.0,24.5,1.0,1.0,1.0,0.21294588744588744,22.86,28.92,0.5501157787571549,0.0,1.0,5.6,5.54,ZINC,0,50,motif_macro,val,,,
3.6186232348327736,1.0,24.5,1.0,1.0,1.0,0.21294588744588744,22.86,28.92,0.5501157787571549,0.0,1.0,5.6,5.54,ZINC,0,50,motif_entropy,val,,,
3.060023948120999,1.0,24.5,1.0,1.0,1.0,0.06759303561935141,22.86,28.92,0.5501157787571549,0.0,1.0,8.94,8.7,ZINC,0,50,motif_hybrid,val,,,
15.5601068490158,1.0,24.75,1.0,1.0,1.0,0.0,23.075,35.65,0.5219978027855817,0.0,1.0,35.65,19.6875,ZINC,0,80,original,test,,,
4.742437580162498,1.0,24.75,1.0,1.0,1.0,0.0,23.075,35.65,0.5219978027855817,0.0,1.0,12.5125,11.6125,ZINC,0,80,compact,test,,,
4.244437983632505,1.0,24.75,1.0,1.0,1.0,0.0,23.075,35.65,0.5219978027855817,0.0,1.0,12.5125,11.6125,ZINC,0,80,entropy,test,,,
2.2055062351369226,1.0,24.75,1.0,1.0,1.0,0.23029265873015872,23.075,35.65,0.5219978027855817,0.0,1.0,5.9375,5.8625,ZINC,0,80,motif_macro,test,,,
3.867396693910273,1.0,24.75,1.0,1.0,1.0,0.23029265873015872,23.075,35.65,0.5219978027855817,0.0,1.0,5.9375,5.8625,ZINC,0,80,motif_entropy,test,,,
3.321316653214868,1.0,24.75,1.0,1.0,1.0,0.10335813492063492,23.075,35.65,0.5219978027855817,0.0,1.0,9.125,8.8125,ZINC,0,80,motif_hybrid,test,,,
